Severity,Start_Time,Start_Lat,Start_Lng,Distance(mi),Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Temp_Binned,Hour,Weekday,Is_Weekend,Rush_Hour_SL,Time_Category_SL,Road_Type_SL,Weather_Category_SL
2,2016-07-12 00:36:01,39.07122,-122.781998,0.0,2016-07-12 00:56:00,0.5504407443682665,36.4,0.6086956521739131,0.973560304237595,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,0,1,0,0,Night,Urban,Clear
2,2016-07-12 00:46:29,38.429764,-122.728889,0.0,2016-07-12 00:53:00,0.5093046033300687,36.4,0.826086956521739,0.9724737413980442,0.1102756892230575,Calm,0.2142857142857143,0.01,Clear,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,0,1,0,0,Night,Urban,Clear
2,2016-07-12 00:49:44,38.429764,-122.728889,0.0,2016-07-12 00:53:00,0.5093046033300687,36.4,0.826086956521739,0.9724737413980442,0.1102756892230575,Calm,0.2142857142857143,0.01,Clear,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,0,1,0,0,Night,Urban,Clear
3,2016-07-12 00:46:28,38.342995,-122.006767,0.0,2016-07-12 00:53:00,0.6474045053868757,36.4,0.4130434782608695,0.9710249909453096,0.1228070175438595,SW,0.1770186335403727,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,0,1,0,0,Night,Urban,Clear
3,2016-07-12 01:29:11,37.804214,-122.233566,0.0,2016-07-12 01:53:00,0.5288932419196867,36.4,0.826086956521739,0.9750090546903294,0.1228070175438595,WSW,0.4285714285714286,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,1,1,0,0,Night,Urban,Cloudy
3,2016-07-12 01:08:07,37.415623,-121.913193,0.0,2016-07-12 00:53:00,0.5504407443682665,36.4,0.7282608695652173,0.9750090546903294,0.1228070175438595,NNW,0.1055900621118012,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Very Cold,1,1,0,0,Night,Urban,Clear
3,2016-07-12 01:38:54,37.997257,-122.286766,0.0,2016-07-12 01:53:00,0.5592556317335946,36.4,0.6086956521739131,0.971749366171677,0.1228070175438595,South,0.391304347826087,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,1,1,0,0,Night,Urban,Clear
2,2016-07-12 01:57:58,38.446655,-122.196915,0.0,2016-07-12 01:54:00,0.5200783545543586,36.4,0.7934782608695652,0.9724737413980442,0.1228070175438595,SW,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,1,1,0,0,Night,Urban,Clear
2,2016-07-12 02:20:19,38.713535,-122.919189,0.0,2016-07-12 01:53:00,0.4906953966699315,36.4,0.8478260869565217,0.9724737413980442,0.1102756892230575,South,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,2,1,0,0,Night,Urban,Clear
3,2016-07-12 02:06:21,37.92725,-122.378334,0.0,2016-07-12 01:53:00,0.5592556317335946,36.4,0.6086956521739131,0.971749366171677,0.1228070175438595,South,0.391304347826087,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,2,1,0,0,Night,Urban,Clear
3,2016-07-12 03:15:02,37.316952,-121.94017,0.0,2016-07-12 02:53:00,0.5288932419196867,36.4,0.7934782608695652,0.9750090546903294,0.1228070175438595,NW,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Very Cold,3,1,0,0,Night,Urban,Clear
2,2016-07-12 05:23:20,38.518566,-123.24703999999998,0.0,2016-07-12 05:53:00,0.4515181194906954,36.4,0.923913043478261,0.973560304237595,0.0852130325814535,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Very Cold,5,1,0,0,Night,Urban,Clear
2,2016-07-12 05:31:29,38.260178,-122.304489,0.0,2016-07-12 05:54:00,0.4622918707149853,36.4,0.9130434782608696,0.973560304237595,0.1228070175438595,NW,0.0714285714285714,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Very Cold,5,1,0,0,Night,Urban,Cloudy
2,2016-07-12 05:54:17,38.018837,-121.948029,0.0,2016-07-12 05:53:00,0.5288932419196867,36.4,0.7282608695652173,0.9724737413980442,0.1228070175438595,SSW,0.5714285714285716,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,Very Cold,5,1,0,0,Night,Urban,Clear
3,2016-07-12 06:32:02,37.716061,-121.707565,0.0,2016-07-12 06:53:00,0.5200783545543586,36.4,0.75,0.9753712423035132,0.1228070175438595,NW,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,6,1,0,1,Night,Urban,Clear
2,2016-07-12 07:04:15,38.446026,-121.911095,0.0,2016-07-12 06:55:00,0.5220372184133204,36.4,0.75,0.9731981166244114,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,7,1,0,1,Morning,Urban,Clear
2,2016-07-12 07:10:01,37.874855,-122.186584,0.0,2016-07-12 06:53:00,0.5396669931439766,36.4,0.6956521739130435,0.9731981166244114,0.1228070175438595,SSW,0.4285714285714286,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,7,1,0,1,Morning,Urban,Clear
2,2016-07-12 07:31:54,36.965672,-121.998283,0.0,2016-07-12 07:53:00,0.4906953966699315,36.4,0.923913043478261,0.9779065555957984,0.0977443609022555,Calm,0.2142857142857143,0.01,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,7,1,0,1,Morning,Urban,Other
3,2016-07-12 07:56:55,37.463791,-121.180199,0.0,2016-07-12 07:53:00,0.6385896180215476,36.4,0.4239130434782608,0.974284679463962,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,7,1,0,1,Morning,Urban,Clear
2,2016-07-12 08:02:16,37.867409,-122.201035,0.0,2016-07-12 07:53:00,0.5700293829578845,36.4,0.6195652173913044,0.9739224918507784,0.1228070175438595,South,0.4285714285714286,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,8,1,0,1,Morning,Urban,Clear
2,2016-07-12 08:28:48,37.744259,-122.387291,0.0,2016-07-12 08:56:00,0.5504407443682665,36.4,0.6630434782608696,0.977544367982615,0.1228070175438595,West,0.1770186335403727,0.01,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Very Cold,8,1,0,1,Morning,Urban,Cloudy
2,2016-07-12 09:30:57,36.98402,-121.933182,0.0,2016-07-12 09:53:00,0.5288932419196867,36.4,0.7934782608695652,0.9782687432089822,0.1228070175438595,NE,0.0714285714285714,0.01,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,9,1,0,1,Morning,Urban,Other
2,2016-07-12 09:17:19,37.747532,-121.72686000000002,0.0,2016-07-12 08:53:00,0.5886385896180216,36.4,0.5978260869565217,0.9760956175298804,0.1228070175438595,WNW,0.1770186335403727,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,9,1,0,1,Morning,Urban,Clear
2,2016-07-12 09:16:17,37.694538,-121.718521,0.0,2016-07-12 08:53:00,0.5886385896180216,36.4,0.5978260869565217,0.9760956175298804,0.1228070175438595,WNW,0.1770186335403727,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,9,1,0,1,Morning,Urban,Clear
3,2016-07-12 09:24:51,37.711716,-121.717743,0.0,2016-07-12 09:53:00,0.6170421155729678,36.4,0.4999999999999999,0.9764578051430638,0.1228070175438595,WNW,0.248447204968944,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,9,1,0,1,Morning,Urban,Clear
2,2016-07-12 10:02:54,37.617031,-122.154434,0.0,2016-07-12 09:54:00,0.5788442703232126,36.4,0.5978260869565217,0.9782687432089822,0.1228070175438595,West,0.2857142857142857,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Cloudy
3,2016-07-12 10:19:24,38.216862,-122.13784,0.0,2016-07-12 09:54:00,0.5974534769833498,36.4,0.6195652173913044,0.9753712423035132,0.1228070175438595,SW,0.3198757763975156,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
2,2016-07-12 10:12:33,38.496105,-121.434448,0.0,2016-07-12 09:53:00,0.6474045053868757,36.4,0.4891304347826087,0.9750090546903294,0.1228070175438595,South,0.248447204968944,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
3,2016-07-12 10:16:39,37.765034,-121.388123,0.0,2016-07-12 09:55:00,0.6963761018609208,36.4,0.3804347826086956,0.9750090546903294,0.1228070175438595,WNW,0.248447204968944,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
3,2016-07-12 10:15:55,37.77953,-121.315125,0.0,2016-07-12 09:55:00,0.6963761018609208,36.4,0.3804347826086956,0.9750090546903294,0.1228070175438595,WNW,0.248447204968944,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
2,2016-07-12 10:17:50,38.179825,-120.959595,0.0,2016-07-12 10:15:00,0.7512242899118512,36.4,0.1739130434782608,0.9768199927562478,0.1228070175438595,South,0.0714285714285714,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
3,2016-07-12 10:45:12,37.952862,-122.328003,0.0,2016-07-12 10:53:00,0.6669931439764937,36.4,0.4130434782608695,0.974284679463962,0.1228070175438595,North,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
2,2016-07-12 10:41:54,37.45882,-122.137894,0.0,2016-07-12 10:47:00,0.6278158667972576,36.4,0.6521739130434783,0.9771821803694308,0.1228070175438595,NNE,0.3198757763975156,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
2,2016-07-12 10:29:54,37.306686,-121.819954,0.0,2016-07-12 10:47:00,0.6807051909892264,36.4,0.391304347826087,0.977544367982615,0.1228070175438595,Calm,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
3,2016-07-12 10:48:40,37.881908,-122.308258,0.0,2016-07-12 10:45:00,0.5592556317335946,36.4,0.6956521739130435,0.977544367982615,0.1228070175438595,Variable,0.0714285714285714,0.01,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Cloudy
2,2016-07-12 11:14:02,38.207825,-122.155121,0.0,2016-07-12 10:54:00,0.6170421155729678,36.4,0.576086956521739,0.9753712423035132,0.1228070175438595,SW,0.248447204968944,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
2,2016-07-12 11:16:23,38.240013,-122.078766,0.0,2016-07-12 10:58:00,0.6718903036238982,36.4,0.4347826086956521,0.9750090546903294,0.1228070175438595,SW,0.4627329192546585,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
3,2016-07-12 11:08:29,37.866844,-122.039131,0.0,2016-07-12 10:53:00,0.6669931439764937,36.4,0.4130434782608695,0.974284679463962,0.1228070175438595,North,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
3,2016-07-12 10:57:01,37.85060900000001,-122.02861,0.0,2016-07-12 10:53:00,0.6669931439764937,36.4,0.4130434782608695,0.974284679463962,0.1228070175438595,North,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
2,2016-07-12 11:12:05,37.25584,-121.955475,0.0,2016-07-12 10:53:00,0.6669931439764937,36.4,0.4456521739130435,0.9768199927562478,0.1228070175438595,NW,0.1428571428571428,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Cloudy
3,2016-07-12 11:05:52,37.321117,-121.899887,0.0,2016-07-12 10:53:00,0.6669931439764937,36.4,0.4456521739130435,0.9768199927562478,0.1228070175438595,NW,0.1428571428571428,0.01,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Cloudy
2,2016-07-12 10:55:12,38.01857,-121.895065,0.0,2016-07-12 10:53:00,0.6669931439764937,36.4,0.4130434782608695,0.974284679463962,0.1228070175438595,North,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
3,2016-07-12 11:02:26,37.312813,-121.885857,0.0,2016-07-12 10:53:00,0.6669931439764937,36.4,0.4456521739130435,0.9768199927562478,0.1228070175438595,NW,0.1428571428571428,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Cloudy
2,2016-07-12 11:17:08,36.591431,-121.880325,0.0,2016-07-12 10:54:00,0.5396669931439766,36.4,0.7608695652173914,0.9800796812749002,0.1228070175438595,West,0.1770186335403727,0.01,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Cloudy
3,2016-07-12 11:01:27,37.74242,-121.531723,0.0,2016-07-12 10:53:00,0.6474045053868757,36.4,0.4456521739130435,0.9760956175298804,0.1228070175438595,North,0.2142857142857143,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
2,2016-07-12 10:52:58,37.594658,-121.248604,0.0,2016-07-12 10:53:00,0.7649363369245838,36.4,0.2065217391304347,0.9746468670771458,0.1228070175438595,Variable,0.0714285714285714,0.01,Clear,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,10,1,0,0,Morning,Urban,Clear
3,2016-07-12 11:27:32,37.90094000000001,-122.310699,0.0,2016-07-12 11:53:00,0.6963761018609208,36.4,0.3478260869565217,0.9746468670771458,0.1228070175438595,North,0.2142857142857143,0.01,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
3,2016-07-12 11:21:20,37.648651,-122.096718,0.0,2016-07-12 10:54:00,0.5886385896180216,36.4,0.5652173913043479,0.9786309308221658,0.1228070175438595,WNW,0.3571428571428571,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
2,2016-07-12 11:28:31,37.991779,-122.077888,0.0,2016-07-12 11:53:00,0.6963761018609208,36.4,0.3478260869565217,0.9746468670771458,0.1228070175438595,North,0.2142857142857143,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
3,2016-07-12 11:20:32,37.621433,-122.077316,0.0,2016-07-12 10:54:00,0.5886385896180216,36.4,0.5652173913043479,0.9786309308221658,0.1228070175438595,WNW,0.3571428571428571,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
2,2016-07-12 11:29:28,37.33749,-122.059494,0.0,2016-07-12 11:56:00,0.6385896180215476,36.4,0.5326086956521738,0.9779065555957984,0.1228070175438595,NNW,0.2857142857142857,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
2,2016-07-12 11:30:20,36.59396,-121.872871,0.0,2016-07-12 11:54:00,0.5592556317335946,36.4,0.6956521739130435,0.9800796812749002,0.1228070175438595,WNW,0.3198757763975156,0.01,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Cloudy
3,2016-07-12 11:34:30,38.244255,-122.082726,0.0,2016-07-12 11:58:00,0.7159647404505388,36.4,0.3695652173913043,0.9753712423035132,0.1228070175438595,WSW,0.391304347826087,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
3,2016-07-12 11:33:10,37.929455,-122.060905,0.0,2016-07-12 11:53:00,0.6963761018609208,36.4,0.3478260869565217,0.9746468670771458,0.1228070175438595,North,0.2142857142857143,0.01,Clear,True,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
2,2016-07-12 11:33:47,37.420158,-121.940659,0.0,2016-07-12 11:53:00,0.7051909892262489,36.4,0.3695652173913043,0.9768199927562478,0.1228070175438595,Variable,0.1428571428571428,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
3,2016-07-12 11:39:53,37.731983,-122.415413,0.0,2016-07-12 11:56:00,0.5974534769833498,36.4,0.576086956521739,0.9779065555957984,0.1228070175438595,West,0.5000000000000001,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Cloudy
2,2016-07-12 11:40:44,37.431473,-122.168846,0.0,2016-07-12 11:47:00,0.6278158667972576,36.4,0.6521739130434783,0.977544367982615,0.2481203007518796,North,0.3571428571428571,0.01,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
2,2016-07-12 11:46:30,37.553684,-122.296257,0.0,2016-07-12 11:47:00,0.6278158667972576,36.4,0.4782608695652173,0.9779065555957984,0.1228070175438595,West,0.3571428571428571,0.01,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Cloudy
3,2016-07-12 11:57:22,37.929455,-122.060905,0.0,2016-07-12 11:53:00,0.6963761018609208,36.4,0.3478260869565217,0.9746468670771458,0.1228070175438595,North,0.2142857142857143,0.01,Clear,True,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
3,2016-07-12 11:47:31,37.56628,-122.041267,0.0,2016-07-12 11:54:00,0.5974534769833498,36.4,0.5434782608695652,0.9786309308221658,0.1228070175438595,WNW,0.3571428571428571,0.01,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,11,1,0,0,Morning,Urban,Clear
2,2016-07-12 12:14:03,38.27243,-122.670288,0.0,2016-07-12 12:15:00,0.7159647404505388,36.4,0.3043478260869565,0.9768199927562478,0.1102756892230575,SSW,0.1055900621118012,0.01,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Very Cold,12,1,0,0,Morning,Urban,Clear
